#DataThief /Users/stephane/Desktop/saddoughi_traced.jpeg Wednesday 3-Jul-2019 8:15:43 PM
398.833939359, 2.12962116
406.906379756, 2.12946871
415.142207187, 2.129316258
423.544728619, 2.129163808
432.117317961, 2.129011358
440.863417402, 2.128858907
449.704312555, 2.114109307
458.806374594, 2.113956856
468.092663315, 2.113804406
477.566907487, 2.113651955
487.232911345, 2.113499505
497.003681417, 2.098749905
507.063087599, 2.098597454
517.326097209, 2.098445003
527.7968312, 2.098292553
538.479493936, 2.098140102
549.378374876, 2.097987651
560.395384726, 2.083238052
571.737845574, 2.083085601
583.309879008, 2.08293315
595.116131604, 2.0827807
607.050347772, 2.0680311
619.337109922, 2.067878649
631.872557417, 2.067726199
644.66172367, 2.067573748
657.70974398, 2.067421297
670.89918692, 2.052671698
684.478256212, 2.052519247
698.204503979, 2.037769647
712.336235728, 2.037617196
726.753995197, 2.037464746
741.463571617, 2.037312295
756.470871392, 2.037159845
771.781920475, 2.037007394
787.402866784, 2.036854943
803.33998267, 2.036702493
819.599667438, 2.036550042
836.188449916, 2.036397591
852.957032027, 2.021647991
870.220971033, 2.021495541
887.834333958, 2.02134309
905.804193182, 2.02119064
923.968821013, 2.00644104
942.670046011, 2.006288589
961.749785746, 2.006136138
981.036323673, 1.991386539
1000.892600857, 1.991234088
1021.150771156, 1.991081637
1041.628512215, 1.976332038
1062.51690554, 1.961582438
1084.022358173, 1.961429987
1105.760900394, 1.946680387
1128.141615978, 1.946527937
1150.7649078, 1.931778337
1174.056509173, 1.931625886
1197.600559535, 1.916876286
1221.840119367, 1.916723836
1246.342402759, 1.901974236
1271.568502566, 1.901821785
1297.068018671, 1.887072185
1323.320810218, 1.886919735
1350.104960996, 1.886767284
1377.179415204, 1.872017684
1405.053669746, 1.871865234
1433.230042948, 1.857115634
1462.238768022, 1.856963183
1491.56190786, 1.842213583
1521.751275945, 1.842061133
1552.551679978, 1.841908682
1583.685918115, 1.827159082
1615.739885746, 1.827006632
1648.141274389, 1.812257032
1681.499825131, 1.812104581
1715.533556408, 1.811952129
1750.256133944, 1.81179968
1785.355056562, 1.79705008
1821.490828521, 1.796897629
1858.018262649, 1.78214803
1895.278203042, 1.76739843
1933.285339082, 1.75264883
1972.415235338, 1.752496379
2011.969245961, 1.737746779
2052.316456581, 1.72299718
2093.85555503, 1.722844729
2135.844880291, 1.708095129
2178.676242354, 1.693345529
2222.366527084, 1.67859593
2267.347456639, 1.678443479
2312.815917732, 1.663693879
2359.196184798, 1.648944279
2406.506542822, 1.634194679
2454.765643469, 1.61944508
2504.450355301, 1.619292629
2554.673581214, 1.604543029
2605.903963215, 1.589793429
2658.647730352, 1.589640979
2711.96316753, 1.574891378
2766.347770741, 1.560141778
2821.822980601, 1.545392179
2878.410667692, 1.530642579
2936.669998859, 1.530490129
2995.560781211, 1.515740529
3055.632535292, 1.500990928
3116.908943826, 1.486241329
3179.414164466, 1.471491729
3243.172839304, 1.45674213
3308.210104603, 1.44199253
3374.551600692, 1.42724293
3442.223482084, 1.41249333
3511.252427784, 1.39774373
3581.665651806, 1.382994131
3653.490913902, 1.368244531
3726.756530508, 1.353494931
3801.491385906, 1.338745331
3877.724943612, 1.323995731
3955.487257989, 1.309246132
4034.808986102, 1.294496532
4115.721399796, 1.279746932
4198.256398033, 1.264997332
4282.446519459, 1.250247732
4368.324955242, 1.235498132
4456.740306487, 1.235345682
4546.113958784, 1.220596082
4638.127777945, 1.220443631
4731.13890061, 1.205694032
4826.015230392, 1.190944432
4922.794171393, 1.176194832
5021.513877803, 1.161445232
5122.21326894, 1.146695632
5224.932044593, 1.131946032
5329.710700677, 1.117196433
5436.590545193, 1.102446833
5545.613714516, 1.087697233
5656.823190009, 1.072947633
5770.262814964, 1.058198033
5885.977311888, 1.043448434
6004.012300135, 1.028698834
6124.414313893, 1.013949234
6248.373096329, 1.013796783
6247.230820526, 0.999199634
6373.675421823, 0.999047183
6501.490509047, 0.984297584
6631.868747896, 0.969547984
6764.861538768, 0.954798384
6901.783039619, 0.954645933
7040.188581605, 0.939896334
7181.369651877, 0.925146734
7325.381909748, 0.910397134
7472.282130698, 0.895647534
7623.521897877, 0.895495083
7776.400896544, 0.880745484
7933.796059161, 0.880593033
8092.897169305, 0.865843433
8255.188828218, 0.851093833
8420.735017863, 0.836344234
8589.601003272, 0.821594634
8761.853358276, 0.806845034
8939.194181171, 0.806692583
9118.457135173, 0.791942983
9301.314955337, 0.777193384
9489.574537041, 0.777040932
9679.874594211, 0.762291332
9873.990851108, 0.747541733
10073.841452481, 0.747389283
10275.858160063, 0.732639683
10483.842597549, 0.732487232
10694.081300863, 0.717737632
10908.536045383, 0.702988033
11129.325949043, 0.702835582
11352.50891221, 0.688085982
11582.284872853, 0.687933532
11814.551289525, 0.673183932
12053.679035921, 0.673031481
12295.398598868, 0.658281881
12544.258744796, 0.65812943
12795.816193128, 0.64337983
13052.418271923, 0.628630231
13316.600574737, 0.628477779
13583.646251105, 0.613728181
13858.580663446, 0.61357573
14136.494987451, 0.59882613
14419.982491953, 0.58407653
14711.844436759, 0.58392408
15009.613697671, 0.583771629
15310.61036866, 0.569022029
15620.498714285, 0.568869578
15933.745824232, 0.554119979
16253.274663955, 0.539370379
16582.24263292, 0.539217928
16914.776163136, 0.524468328
17253.978185133, 0.509718729
17603.200497405, 0.509566277
17956.207900209, 0.494816678
18319.64341492, 0.494664227
18690.434902234, 0.494511777
19068.731247799, 0.494359326
19451.127806513, 0.479609726
19844.820655546, 0.479457276
20246.481888774, 0.479304825
20652.496578462, 0.464555225
21070.505256339, 0.464402775
21493.04457454, 0.449653175
21928.066031245, 0.449500724
22367.802523444, 0.434751124
22820.529171979, 0.434598674
23282.419054947, 0.434446223
23749.315190273, 0.419696623
24230.003798813, 0.419544173
24715.902412091, 0.404794573
25216.154846492, 0.404642122
25721.82933065, 0.389892522
26242.441830464, 0.389740072
26773.591581398, 0.389587621
27310.498266592, 0.374838021
27863.265590835, 0.374685571
28422.024154161, 0.359935971
28997.288877927, 0.35978352
29584.197019509, 0.359631069
30182.984242893, 0.359478618
30788.261497904, 0.344729019
31411.419111513, 0.344576568
32047.189500007, 0.344424118
32689.850766873, 0.329674518
33351.496744983, 0.329522067
34026.534506478, 0.329369617
34708.888750771, 0.314620017
35411.400267585, 0.314467566
36128.130690534, 0.314315114
36852.629487506, 0.299565516
37598.530539704, 0.299413065
38359.528706746, 0.299260614
39135.929555805, 0.299108164
39920.745524404, 0.284358564
40728.745564164, 0.284206113
41553.099608733, 0.284053663
42386.38851966, 0.269304062
43244.293429983, 0.269151612
44119.562424885, 0.268999162
45012.54695524, 0.268846711
45915.210212219, 0.254097111
46844.538840474, 0.25394466
47792.677176781, 0.25379221
48760.005931588, 0.253639759
49746.91352096, 0.253487308
50744.517834001, 0.238737709
51771.592150598, 0.238585258
52819.454558141, 0.238432807
53888.525809754, 0.238280357
54979.235174645, 0.238127906
56092.020610477, 0.237975455
57227.32893922, 0.237823005
58385.616026569, 0.237670554
59556.457356115, 0.222920954
60761.886244769, 0.222768504
61991.713139451, 0.222616053
63234.869669648, 0.207866453
64514.750005953, 0.207714003
65820.535253327, 0.207561552
67152.749729863, 0.207409101
68511.928365908, 0.207256651
69885.838632799, 0.192507051
71300.335272384, 0.1923546
72743.461471012, 0.19220215
74215.796693933, 0.192049699
75717.932134838, 0.191897248
77250.470953235, 0.191744798
78799.620388907, 0.176995198
80394.532897954, 0.176842747
82021.726601998, 0.176690297
83681.854875782, 0.176537846
85375.584318423, 0.176385395
87103.595021071, 0.176232945
88866.580839992, 0.176080494
90665.249675176, 0.175928043
92500.323754583, 0.175775593
94372.539924139, 0.175623142
96265.048347226, 0.160873542
98213.462933936, 0.160721092
